gvkey,conm,fyear,xrd,ni,at,sale,siccd,dlc,dltt
004607,FEDERAL SCREW WORKS,2018,,3.843,66.527,75.408,3452,2.483,16.07
004608,FEDERAL SIGNAL CORP,2018,13.0,94.0,1023.8,1089.5,3711,0.2,209.9
004611,MACY'S INC,2018,0.0,1108.0,19194.0,25739.0,5311,43.0,4708.0
004622,FERRO CORP,2018,40.221,80.093,1812.46,1612.408,2851,10.26,811.137
004632,LISATA THERAPEUTICS INC,2018,7.594,-16.167,44.58,0.0,2836,0.0,0.0
004640,FIFTH THIRD BANCORP,2018,,2193.0,146069.0,7392.0,6020,5608.0,11316.0
004674,REGIONS FINANCIAL CORP,2018,,1759.0,125688.0,6412.0,6020,6054.0,7970.0
004685,TRUSTMARK CORP,2018,,149.584,13286.46,670.448,6020,129.477,62.735
004690,FIRST CITIZENS BANCSH  -CL A,2018,,400.313,35408.629,1619.353,6020,582.287,309.867
004695,FCCC INC,2018,,-0.057,0.123,0.0,9995,0.0,0.0
004699,M&T BANK CORP,2018,,1918.08,120097.403,6454.711,6020,5923.435,6919.857
004723,US BANCORP,2018,,7096.0,467374.0,25775.0,6020,22219.0,33260.0
004737,FIRST HORIZON CORP,2018,,545.042,40832.258,2268.824,6020,1533.923,770.963
004759,FLANIGANS ENTERPRISES INC,2018,0.0,3.677,67.265,113.497,5812,1.963,12.613
004771,FLEXSTEEL INDUSTRIES INC,2018,3.9,17.666,284.293,489.18,2510,0.0,0.0
004798,FLORIDA POWER & LIGHT CO,2018,,2171.0,53484.0,11862.0,4911,1351.0,11688.0
004799,DUKE ENERGY FLORIDA INC,2018,,554.0,18801.0,5021.0,4911,378.0,7051.0
004809,FLOWERS FOODS INC,2018,4.9,157.16,2845.537,3951.852,2050,21.446,990.64
004818,FLUOR CORP,2018,,224.833,8913.637,19166.599,1600,26.887,1661.565
004826,FONAR CORP,2018,1.756,21.231,118.311,81.516,8071,0.038,0.306
004839,FORD MOTOR CO,2018,8200.0,3677.0,256540.0,160338.0,3711,53493.0,100720.0
004840,FORD MOTOR CREDIT CO LLC,2018,,2224.0,162209.0,12450.0,6159,51288.0,88858.0
009061,HSBC USA INC,2018,,320.0,172448.0,6554.0,6020,9979.0,24829.0
004860,FOSTER (LB) CO,2018,2.646,-31.168,383.249,626.969,5051,0.629,74.353
004881,FRANKLIN ELECTRIC CO INC,2018,22.1,105.877,1182.365,1298.129,3621,111.975,94.379
004885,FRANKLIN RESOURCES INC,2018,,764.4,14383.5,6319.1,6282,32.6,695.9
004900,FREQUENCY ELECTRONICS INC,2018,6.506,-2.529,86.771,49.509,3825,0.0,0.0
004903,FRIEDMAN INDUSTRIES INC,2018,,5.1,86.602,187.154,3310,0.0,0.0
004926,FULLER (H. B.) CO,2018,35.534,171.208,4175.271,3041.002,2891,105.995,2141.532
004941,GATX CORP,2018,,211.3,7616.7,1360.9,4700,372.1,4179.7
004973,ARTHUR J GALLAGHER & CO,2018,,633.5,16334.0,6923.8,6411,519.0,3091.4
004988,TEGNA INC,2018,,405.665,5276.842,2207.282,4833,0.0,2944.466
004990,GAP INC,2018,50.0,1003.0,8049.0,16580.0,5651,0.0,1249.0
005018,AEROJET ROCKETDYNE HOLDINGS,2018,46.7,137.3,2490.1,1895.9,3760,273.1,352.3
005046,GENERAL DYNAMICS CORP,2018,502.0,3345.0,45408.0,36193.0,3721,1037.0,11699.0
005047,GE AEROSPACE,2018,4134.0,-22355.0,309129.0,121615.0,9997,13074.0,96884.0
005050,GEE GROUP INC,2018,,-7.564,133.601,165.284,7361,2.437,69.863
005071,GENERAL MILLS INC,2018,221.9,1752.7,30111.2,16865.2,2040,2865.2,11624.8
005072,ALLY FINANCIAL INC,2018,,1263.0,178869.0,10420.0,6172,18963.0,35217.0
005073,GENERAL MOTORS CO,2018,7800.0,8014.0,227339.0,147049.0,3711,31891.0,73060.0
005087,SPX TECHNOLOGIES INC,2018,22.9,81.2,2057.5,1538.6,3585,49.9,331.9
005109,GENESCO INC,2018,0.0,-51.93,1181.081,2188.553,5661,8.992,56.751
005116,GENTEX CORP,2018,107.135,437.883,2085.434,1834.064,3714,0.0,0.0
005125,GENUINE PARTS CO,2018,0.0,810.474,12683.04,18735.073,5013,711.147,2432.133
005135,GEORGIA POWER,2018,,793.0,40365.0,8420.0,4911,911.0,9364.0
005149,GETTY REALTY CORP,2018,0.0,47.706,1159.175,136.119,6798,0.0,441.636
005165,GIGA-TRONICS INC,2018,,-1.043,6.279,11.148,3670,1.822,0.021
005179,GLATFELTER CORP,2018,,-177.604,1339.754,866.286,2621,10.785,400.962
005218,GOLDFIELD CORP,2018,,5.028,112.548,138.149,1623,7.276,21.915
005234,GOODYEAR TIRE & RUBBER CO,2018,424.0,693.0,16872.0,15475.0,3011,653.0,5110.0
005237,GORMAN-RUPP CO,2018,,39.979,368.282,414.334,3561,0.0,0.0
005242,COLE REAL ESTATE INCM STRTGY,2018,0.0,5.158,885.857,70.912,6798,0.0,354.254
005250,GRACE (W R) & CO,2018,62.7,167.6,3565.3,1932.1,2810,22.3,1961.0
005252,GRACO INC,2018,63.124,341.054,1472.741,1653.292,3561,11.083,266.391
005254,GRAHAM CORP,2018,3.538,-0.308,156.27,91.831,3443,0.051,0.095
005256,GRAINGER (W W) INC,2018,0.0,782.0,5873.0,11221.0,5000,130.0,2090.0
005284,GRAY MEDIA INC,2018,,210.803,4213.445,1084.132,4833,0.0,2549.224
005288,GRAYBAR ELECTRIC CO INC,2018,0.0,143.3,2491.2,7202.5,5063,238.4,10.0
005338,GREIF INC  -CL A,2018,,209.4,3194.8,3873.8,2650,26.1,884.1
005342,MONEYGRAM INTERNATIONAL INC,2018,,-24.0,4296.1,1447.6,6099,10.0,891.0
005395,GYRODYNE LLC,2018,,,39.377,,6512,0.0,1.1
005408,HMG COURTLAND PROPERTIES,2018,0.0,4.121,33.437,0.322,6798,1.34,0.0
005439,HALLIBURTON CO,2018,390.0,1656.0,25982.0,23995.0,1389,36.0,10421.0
005492,L3HARRIS TECHNOLOGIES INC,2018,311.0,718.0,9839.0,6182.0,3812,382.0,3408.0
005496,ENVIRI CORP,2018,5.548,137.057,1632.867,1722.38,3390,16.567,585.662
005518,HASBRO INC,2018,246.165,220.434,5262.988,4579.646,3944,9.74,1695.092
005520,ALLIENT INC,2018,19.913,15.925,285.301,310.611,3621,0.0,122.516
005523,HAVERTY FURNITURE,2018,0.0,30.307,440.179,817.836,5712,4.018,46.785
005525,HAWAIIAN ELECTRIC CO,2018,,145.648,5967.503,2546.525,4911,25.0,1418.802
005526,HAWAIIAN ELECTRIC INDS,2018,,203.664,13104.051,2860.849,4911,73.992,1989.681
005530,HAWKINS INC,2018,,24.433,385.599,556.326,5160,9.907,74.658
005539,HEALTHCARE SERVICES GROUP,2018,,83.524,692.603,2008.821,7340,30.0,0.0
005543,WELLTOWER INC,2018,0.0,804.954,30342.072,4699.858,6798,1108.899,12188.245
005559,STERLING INFRASTRUCTURE INC,2018,,25.187,482.573,1037.667,1600,2.899,79.117
005560,HECLA MINING CO,2018,5.441,-26.563,2703.944,567.137,1040,5.264,540.67
005567,HEICO CORP,2018,57.45,259.233,2653.396,1777.721,3724,0.859,531.611
005568,KRAFT HEINZ CO,2018,109.0,-10192.0,103461.0,26268.0,2030,398.0,30770.0
005581,HELMERICH & PAYNE,2018,18.167,482.672,6214.867,2494.168,1381,0.0,493.968
005597,HERSHEY CO,2018,38.521,1177.562,7703.02,7791.069,2060,1203.316,3254.28
005600,HERTZ GLOBAL HOLDINGS INC,2018,,-225.0,21382.0,9504.0,7510,1613.0,14711.0
005606,HP INC,2018,1404.0,5327.0,34622.0,58472.0,3570,1463.0,4524.0
005608,HEXCEL CORP,2018,55.9,276.6,2824.1,2189.1,2821,9.4,947.4
005621,CRAWFORD UNITED CORP,2018,0.22,3.614,50.607,66.378,3564,3.103,19.284
005639,HILL-ROM HOLDINGS INC,2018,135.6,252.4,4360.0,2848.0,2590,182.5,1790.4
005643,HILTON WORLDWIDE HOLDINGS,2018,0.0,764.0,13995.0,8906.0,7011,16.0,7266.0
005667,HF SINCLAIR CORP,2018,,1097.96,10994.601,17714.666,2911,32.9,2411.54
005680,HOME DEPOT INC,2018,0.0,11121.0,44003.0,108203.0,5211,2395.0,26807.0
005681,HOMEFED CORP,2018,,-0.068,594.008,140.571,6552,0.0,88.773
005690,HNI CORP,2018,33.42,93.377,1401.844,2257.895,2522,0.679,249.355
005709,HORMEL FOODS CORP,2018,33.8,1012.14,8142.292,9545.7,2011,0.0,624.84
005742,CENTERPOINT ENERGY INC,2018,,368.0,27009.0,10589.0,4931,482.0,8682.0
005750,HOVNANIAN ENTRPRS INC  -CL A,2018,,4.52,1662.042,1991.233,1531,113.2,1598.179
005763,URSTADT BIDDLE PROPERTIES,2018,0.0,37.467,1008.233,137.787,6798,26.88,259.66
005764,HUBBELL INC,2018,,360.2,4872.1,4481.7,3640,56.1,1737.1
005783,HUNT (JB) TRANSPRT SVCS INC,2018,,489.585,5091.647,8614.874,4213,250.706,898.398
005786,HUNTINGTON BANCSHARES,2018,,1393.0,108781.0,5270.0,6020,2591.0,8051.0
005788,HURCO COS INC,2018,4.7,21.49,315.407,300.671,3541,1.434,0.0
005792,HUTTIG BUILDING PRODUCTS INC,2018,,-6.4,278.0,839.6,5031,1.8,137.1
005811,HYDROMER INC,2018,0.636,0.061,4.841,5.631,2821,0.601,2.068
005831,IEC ELECTRONICS CORP,2018,,10.41,90.448,116.922,3672,1.755,23.029
005849,BBX CAPITAL CORP,2018,,35.102,1705.02,961.855,6035,68.159,728.084
005860,ITT INC,2018,98.4,333.7,3846.8,2745.1,3561,116.2,8.8
005862,RAYONIER INC,2018,,102.216,2780.666,816.138,6798,0.0,972.567
005870,IDACORP INC,2018,,226.801,6382.754,1370.752,4911,0.0,1834.788
005878,ILLINOIS TOOL WORKS,2018,233.0,2563.0,14870.0,14768.0,3560,1351.0,6029.0
005888,TELIGENT INC,2018,12.875,-36.256,190.892,65.865,2834,14.411,139.571
005902,IMMUNOMEDICS INC,2018,99.283,-273.837,664.173,2.156,2835,3.009,218.761
005914,INDIANA MICHIGAN POWER CO,2018,,261.3,10222.6,2370.7,4911,161.8,2913.4
005932,IEH CORP,2018,,5.161,26.085,28.406,3678,0.334,0.0
005968,RYERSON HOLDING CORP,2018,,106.0,2086.3,4408.4,5051,27.3,1126.0
005978,AEGION CORP,2018,5.6,2.928,992.417,1333.568,1623,29.469,282.003
005987,GRIFFON CORP,2018,15.4,125.678,2084.89,1977.918,3442,13.011,1108.071
006008,INTEL CORP,2018,13543.0,21053.0,127963.0,70848.0,3674,1261.0,25098.0
006013,CORECARD CORP,2018,3.353,6.244,29.304,20.1,7372,0.0,0.0
006021,INRAD OPTICS INC,2018,,0.707,6.932,11.489,3679,0.013,2.744
006033,INTERDYNE CO,2018,,-0.031,0.125,0.0,9995,0.0,0.0
006034,INTERFACE INC,2018,16.4,50.253,1284.644,1179.573,2273,31.315,587.266
006066,INTL BUSINESS MACHINES CORP,2018,5379.0,8728.0,123382.0,79591.0,7370,10207.0,35605.0
006078,INTL FLAVORS & FRAGRANCES,2018,311.583,337.302,12889.395,3977.539,2860,48.642,4504.417
006081,NAVISTAR INTERNATIONAL CORP,2018,297.0,340.0,7230.0,10250.0,3711,946.0,4521.0
006100,INTERDIGITAL INC,2018,69.698,63.868,1626.558,307.404,6794,0.0,317.377
006104,INTL PAPER CO,2018,30.0,2012.0,33576.0,23306.0,2631,639.0,16313.0
006116,INTL SPEEDWAY CORP  -CL A,2018,,225.284,2249.36,673.236,7948,4.284,251.381
006136,INTERPUBLIC GROUP OF COS,2018,,618.9,15620.3,9714.4,7311,73.8,3660.2
006158,INVACARE CORP,2018,17.377,-43.922,885.855,972.347,3842,2.11,253.535
006178,IPALCO ENTERPRISES INC,2018,,134.025,4862.053,1450.505,4911,0.0,2649.064
006194,ISRAMCO INC,2018,,17.934,111.614,79.36,1311,21.739,56.193
006196,ANIXTER INTL INC,2018,,156.3,4653.1,8400.2,5065,0.0,1251.8
006216,JACOBS SOLUTIONS INC,2018,,163.431,12645.795,14984.646,1600,4.954,2146.877
006223,EMCOR GROUP INC,2018,,283.531,4088.807,8130.631,1731,16.013,279.764
006239,JEFFERIES GROUP LLC,2018,,158.761,41168.773,4429.632,6211,19398.403,5657.385
006253,JERSEY CENTRAL POWER & LIGHT,2018,,170.0,7612.0,1864.0,4911,459.0,1273.0
006266,JOHNSON & JOHNSON,2018,11901.0,15297.0,152954.0,81581.0,2834,2796.0,27684.0
006304,KLA CORP,2018,608.712,802.265,5619.356,4036.701,3827,0.0,2237.402
006310,KINDER MORGAN INC,2018,,1609.0,78866.0,14144.0,,3388.0,33936.0
006311,PRIMEENERGY RESOURCES CORP,2018,,14.529,255.052,117.902,1311,0.698,65.547
006326,KAMAN CORP,2018,9.1,54.169,1460.313,1875.425,5080,12.075,290.835
006333,KANSAS CITY LIFE INS CO,2018,,15.672,4971.486,461.032,6311,0.0,0.0
006335,KANSAS CITY SOUTHERN,2018,,627.4,9469.8,2714.0,4011,10.1,2679.3
006338,EVERGY INC,2018,,535.8,25598.1,4348.1,4931,1843.2,6732.5
006375,KELLANOVA,2018,154.0,1336.0,17780.0,13547.0,2040,686.0,8207.0
006379,KELLY SERVICES INC  -CL A,2018,,22.9,2314.4,5513.9,7363,2.2,0.0
006386,KENNAMETAL INC,2018,38.9,200.18,2925.737,2367.853,3540,400.2,591.505
006397,KENTUCKY POWER,2018,,63.146,2412.431,642.071,4911,28.473,869.057
006410,KEWAUNEE SCIENTIFIC CORP,2018,1.55,1.529,87.223,146.55,3821,10.697,0.229
006416,KEY TRONIC CORP,2018,6.186,-1.325,246.528,446.322,3670,5.841,29.154
006433,KIMBALL INTERNATIONAL  -CL B,2018,7.0,34.439,330.168,685.6,2520,0.023,0.161
006435,KIMBERLY-CLARK CORP,2018,317.0,1410.0,14518.0,18486.0,2621,1208.0,6247.0
006461,KIRBY CORP,2018,,78.452,5871.594,2970.697,4400,0.019,1410.169
006497,KOSS CORP,2018,0.427,-3.386,19.676,23.515,3651,0.0,0.0
006502,KROGER CO,2018,0.0,3110.0,38118.0,121162.0,5411,3157.0,12072.0
006509,KULICKE & SOFFA INDUSTRIES,2018,119.621,56.676,1185.74,889.121,3559,0.77,15.187
006527,LSI INDUSTRIES INC,2018,5.952,-19.541,229.517,342.023,3640,0.0,45.36
006528,LSB INDUSTRIES INC,2018,,-72.226,1148.333,378.16,2810,21.095,412.681
006543,LA-Z-BOY INC,2018,9.1,68.574,1059.79,1745.401,2510,0.18,0.019
006547,SPIRE INC,2018,,214.2,6843.6,1965.0,4924,729.1,1900.1
006565,LAM RESEARCH CORP,2018,1189.514,2380.681,12479.478,11076.998,3559,610.03,1806.562
006573,MARZETTI CO (THE),2018,,135.314,804.491,1222.925,2030,0.0,0.0
006617,DISTRIBUTION SOLUTIO GRO INC,2018,0.0,6.214,197.142,349.637,5072,12.03,5.213
006639,LEE ENTERPRISES INC,2018,,45.766,575.411,543.955,2711,7.027,460.777
006649,LEGGETT & PLATT INC,2018,,305.9,3382.0,4269.5,2510,1.2,1167.8
006653,LEGG MASON INC,2018,,-28.508,7794.122,2903.259,6282,250.301,1971.451
006669,LENNAR CORP,2018,,1695.831,28566.181,20571.631,1531,2720.024,7397.034
006682,JEFFERIES FINANCIAL GRP INC,2018,,1026.788,47131.095,4788.016,6211,19199.707,6927.363
006730,LILLY (ELI) & CO,2018,7291.0,3232.0,43908.4,24555.7,2834,1131.2,11639.7
006733,BATH & BODY WORKS INC,2018,0.0,644.0,8090.0,13237.0,5600,80.0,5758.0
006737,LINCOLN ELECTRIC HLDGS INC,2018,54.168,287.066,2349.825,3028.674,3540,0.111,702.549
006742,LINCOLN NATIONAL CORP,2018,,1641.0,298147.0,16202.0,6311,0.0,6203.0
006774,LOCKHEED MARTIN CORP,2018,1300.0,5046.0,44876.0,53762.0,3760,1500.0,12604.0
006781,LOEWS CORP,2018,,636.0,78316.0,14044.0,6331,17.0,11359.0
006788,RANGE RESOURCES CORP,2018,,-1746.481,9708.154,3281.929,1311,0.0,3836.861
006791,FIRST ACCEPTANCE CORP,2018,,17.718,389.083,323.813,6331,0.0,70.224
006823,ENTERGY LOUISIANA LLC,2018,,675.614,19651.815,4296.32,4911,0.002,6805.766
006821,LOUISIANA-PACIFIC CORP,2018,,394.6,2514.1,2828.0,2400,5.0,346.9
006829,LOWE'S COS INC,2018,0.0,2314.0,34508.0,71309.0,5211,1832.0,14391.0
006831,LUBYS INC,2018,0.0,-33.568,199.989,365.196,5812,39.338,0.137
006845,LYDALL INC,2018,10.6,34.944,872.686,785.897,3714,10.172,314.641
006848,LGL GROUP INC,2018,1.947,1.405,30.075,24.87,3679,0.0,0.0
006865,MDC HOLDINGS INC,2018,,210.78,3001.077,3065.216,1531,116.815,1002.967
006867,MDU RESOURCES GROUP INC,2018,,272.318,6988.11,4531.552,4932,251.854,1856.841
006900,MTS SYSTEMS CORP,2018,34.784,61.328,1139.396,778.032,3829,32.738,355.64
006932,MGE ENERGY INC,2018,,84.219,1988.618,559.768,4931,17.553,493.343
006994,MANITOWOC CO,2018,35.2,-67.1,1541.9,1846.8,3530,6.4,266.7
007017,MARATHON OIL CORP,2018,,1096.0,21321.0,5888.0,1311,0.0,5499.0
007022,MARCUS CORP,2018,,53.391,989.331,707.12,7830,15.869,251.071
007034,MARINE PETROLEUM TRUST,2018,,0.662,0.987,0.863,6792,0.0,0.0
007063,HOST HOTELS & RESORTS INC,2018,0.0,1087.0,12090.0,5569.0,6798,0.0,3837.0
007065,MARSH,2018,,1650.0,21578.0,14950.0,6411,314.0,5510.0
007085,MASCO CORP,2018,,734.0,5393.0,8359.0,3430,8.0,2971.0
007092,CCUR HOLDINGS INC,2018,0.0,16.085,61.306,0.0,9995,0.0,0.0
007095,BIOSTAX CORP,2018,0.144,-8.175,0.092,0.114,2836,5.188,0.0
007116,MATTEL INC,2018,205.368,-533.299,5238.225,4544.31,3942,4.176,2851.723
007117,MAUI LAND & PINEAPPLE CO,2018,0.0,0.498,48.1,11.037,6552,1.235,0.0
007124,MAXWELL TECHNOLOGIES INC,2018,19.983,-36.548,163.731,90.459,3612,0.438,37.969
007138,MAYS (J.W.) INC,2018,0.0,2.974,66.562,19.301,6512,0.169,5.264
007146,MCCORMICK & CO INC,2018,69.4,933.4,10256.4,5408.9,2090,643.5,4052.9
007154,MCDONALD'S CORP,2018,0.0,5924.3,32811.2,21025.2,5812,0.0,31075.3
007161,MCGRATH RENTCORP,2018,,79.406,1217.316,498.33,7359,0.0,298.564
007163,S&P GLOBAL INC,2018,,1958.0,9458.0,6258.0,7323,0.0,3662.0
007171,MCKESSON CORP,2018,71.0,34.0,59672.0,214319.0,5122,330.0,7265.0
007179,MCRAE INDUSTRIES  -CL A,2018,,2.19,80.364,73.892,3140,0.0,0.0
007183,SOLUNA HOLDINGS INC,2018,1.236,1.936,8.138,8.062,3829,0.0,0.0
007185,GENCOR INDUSTRIES INC,2018,2.915,12.564,153.023,98.614,3567,0.0,0.0
007232,PASSUR AEROSPACE INC,2018,0.594,-5.484,15.214,14.818,7372,0.0,6.05
007241,CVS HEALTH CORP,2018,0.0,-594.0,196456.0,194579.0,5912,1985.0,71444.0
007257,MERCK & CO INC,2018,9752.0,6220.0,82637.0,42294.0,2834,5308.0,19806.0
007260,MEREDITH CORP,2018,,99.4,6727.2,2247.4,2721,17.7,3117.9
007275,MESA LABORATORIES INC,2018,3.506,7.484,156.767,103.135,3823,2.125,20.613
007277,MESA ROYALTY TRUST,2018,,2.138,3.359,2.332,6792,0.0,0.0
007279,MESABI TRUST,2018,,45.559,35.454,47.033,6795,0.0,0.0
007291,METHODE ELECTRONICS INC,2018,41.2,91.6,1231.7,1000.3,3678,16.3,278.0
007295,EVI INDUSTRIES INC,2018,,3.966,95.474,150.007,5080,1.195,8.817
007302,METROPOLITAN EDISON,2018,,168.0,3118.0,847.0,4911,91.0,853.0
007309,MEXCO ENERGY CORP,2018,,-0.013,9.45,2.687,1311,0.0,0.0
007315,SIEBERT FINANCIAL CORP,2018,,11.962,18.177,30.036,6211,0.0,0.0
007316,MICHAELS COS INC,2018,0.0,319.545,2128.336,5271.944,5945,24.9,2681.0
007343,MICRON TECHNOLOGY INC,2018,2141.0,14135.0,43376.0,30391.0,3674,859.0,3777.0
007344,MICROPAC INDUSTRIES INC,2018,1.271,1.441,27.646,20.967,3674,0.0,0.0
007350,MICROWAVE FILTER CO INC,2018,0.335,-0.016,1.77,3.342,3679,0.051,0.219
007365,SYSTEM ENERGY RESOURCES INC,2018,,94.109,3848.814,456.707,4911,0.006,630.744
007366,ENTERGY CORP,2018,,862.555,48275.066,11009.452,4911,2593.965,15538.681
007368,MIDDLESEX WATER CO,2018,,32.452,767.83,138.077,4941,55.843,152.851
007389,MIKROS SYSTEMS CORP,2018,0.144,0.329,3.758,8.561,3829,0.0,0.0
007401,MILLERKNOLL INC,2018,58.8,160.5,1569.3,2567.2,2520,3.1,281.9
007420,MSA SAFETY INC,2018,52.696,124.15,1608.012,1358.104,3842,20.063,341.311
007422,EXCO RESOURCES INC,2018,,-182.697,1032.693,394.026,1311,473.364,0.0
007435,3M CO,2018,1821.0,5349.0,36500.0,32765.0,2670,1211.0,13486.0
007437,ALLETE INC,2018,,174.1,5165.0,1498.6,4931,57.5,1428.5
007449,ENTERGY MISSISSSIPPI,2018,,126.078,3946.804,1335.112,4911,150.0,1175.75
007450,MISSISSIPPI POWER CO,2018,,236.0,4886.0,1265.0,4911,40.0,1539.0
007486,MODINE MANUFACTURING CO,2018,69.8,84.8,1538.0,2212.7,3714,114.6,335.1
007512,MONARCH CEMENT CO,2018,,16.035,206.305,173.895,3241,0.75,1.415
007525,MONMOUTH RE INVESTMENT CP,2018,0.0,56.006,1718.378,152.604,6798,136.76,761.395
007526,QUIDELORTHO CORP,2018,51.649,74.183,806.371,522.285,2835,55.335,54.155
007533,MONONGAHELA POWER,2018,,136.0,4547.0,1693.0,4911,176.0,1564.0
007549,MOOG INC  -CL A,2018,130.186,96.507,2964.048,2709.468,3728,3.988,858.836
007585,MOTOROLA SOLUTIONS INC,2018,637.0,966.0,9409.0,7343.0,3663,31.0,5289.0
007620,MURPHY OIL CORP,2018,,411.094,11052.587,2544.652,1311,10.583,3227.134
007632,INTERGROUP CORP,2018,,4.081,131.68,71.579,7011,7.051,179.219
007636,MYERS INDUSTRIES INC,2018,,-3.349,348.645,566.735,3089,0.0,76.79
007637,VIATRIS INC,2018,822.2,352.5,32734.9,11433.9,2834,657.1,13161.2
007647,BANK OF AMERICA CORP,2018,,28147.0,2354507.0,111313.0,6020,245152.0,191365.0
007648,NCR VOYIX CORP,2018,252.0,-88.0,7761.0,6405.0,7370,185.0,2980.0
007658,NL INDUSTRIES,2018,,-41.017,547.242,118.217,3562,0.0,0.5
007662,BIOMERICA INC,2018,1.679,-2.393,5.245,5.201,2835,0.0,0.0
007682,NANOMETRICS INC,2018,48.188,57.648,375.63,324.523,3829,0.0,0.0
007685,NAPCO SECURITY TECH INC,2018,6.63,7.649,73.269,91.746,3669,0.0,0.0
007696,NATHAN'S FAMOUS INC,2018,0.0,21.493,94.306,101.849,2013,0.0,145.449
007733,NATIONAL FUEL GAS CO,2018,,391.521,6036.486,1592.668,4924,0.0,2131.365
007741,NATIONAL HEALTHCARE CORP,2018,0.0,58.964,1080.948,978.681,8051,3.924,74.128
007750,TENET HEALTHCARE CORP,2018,0.0,111.0,22409.0,18313.0,8062,182.0,14644.0
007759,GP STRATEGIES CORP,2018,,9.836,434.738,515.16,8200,0.0,116.5
007762,NATIONAL PRESTO INDS INC,2018,,39.94,413.618,323.317,3480,0.0,0.0
007769,NATIONAL RURAL UTIL COOP CP,2018,,-149.231,27124.372,1135.67,6159,5254.952,19906.716
007799,NATURES SUNSHINE PRODS INC,2018,2.8,-0.854,193.016,364.81,2834,1.53,0.0
007841,CREDITRISKMONITOR.COM INC,2018,,-0.179,13.617,13.891,7323,0.0,0.0
007849,NEW JERSEY RESOURCES CORP,2018,,233.436,4143.664,2915.109,4924,275.495,1180.619
007851,ENTERGY NEW ORLEANS,2018,,53.152,1576.588,717.39,4931,1.979,481.725
007863,NUVERA COMMUNICATIONS INC,2018,,7.764,160.231,56.683,4813,4.512,57.084
007866,NEW YORK TIMES CO  -CL A,2018,,125.684,2197.123,1748.598,2711,253.63,0.0
007875,NEWELL BRANDS INC,2018,135.0,-6917.9,17716.4,8630.9,3990,318.7,6696.3
007881,NEWMONT CORP,2018,,341.0,20715.0,7253.0,1040,653.0,3608.0
007882,NPK INTERNATIONAL INC,2018,,32.281,915.854,946.548,5160,2.522,159.225
007906,NIKE INC  -CL B,2018,,4029.0,23717.0,39117.0,3021,15.0,3464.0
007911,NOBILITY HOMES INC,2018,,4.964,57.015,42.812,2451,0.0,0.0
007912,NOBLE ENERGY INC,2018,,-66.0,21010.0,4461.0,1311,41.0,6574.0
007914,NOBLE ROMANS INC,2018,0.0,-3.062,15.677,12.448,6794,0.872,5.438
007921,NORDSON CORP,2018,58.806,377.375,3421.012,2254.668,3569,33.289,1294.207
007922,NORDSTROM INC,2018,0.0,564.0,7886.0,15860.0,5651,8.0,2677.0
007923,NORFOLK SOUTHERN CORP,2018,,2666.0,36239.0,11458.0,4011,585.0,10840.0
007938,NACCO INDUSTRIES  -CL A,2018,,34.785,376.991,135.375,1221,4.654,6.367
007951,MOVADO GROUP INC,2018,,61.624,759.701,679.567,3873,0.0,50.28
007959,NORTH EUROPEAN OIL RTY TR,2018,,6.408,1.457,7.199,6792,0.0,0.0
007965,NORTH SHORE GAS CO,2018,,14.7,575.6,191.6,4924,25.6,131.0
007970,EVERSOURCE ENERGY,2018,,1033.0,38241.256,8448.201,4931,1799.651,12832.074
007974,NISOURCE INC,2018,,-50.6,21804.0,5114.5,4932,2027.2,7105.4
007977,XCEL ENERGY INC,2018,,1261.0,45987.0,11537.0,4931,1444.0,15803.0
007978,NORTHERN STATES POWER/WI,2018,,98.0,2743.5,1021.5,4931,51.6,807.5
007982,NORTHERN TRUST CORP,2018,,1556.4,132212.5,6667.0,6020,10664.2,3401.3
007985,NORTHROP GRUMMAN CORP,2018,764.0,3229.0,37653.0,30095.0,3812,715.0,13883.0
007991,TEREX CORP,2018,92.7,113.7,3485.9,5125.0,3530,4.7,1214.7
007993,NORTHWEST NATURAL HLDNG CO,2018,,64.569,3242.662,706.143,4924,247.609,706.247
007994,NORTHWEST PIPELINE CORP,2018,,131.461,2133.631,443.618,4922,0.0,576.168
008001,NORTHWESTERN ENRGY GROUP INC,2018,,196.96,5644.376,1192.009,4931,2.298,2122.26
008007,WELLS FARGO & CO,2018,,22393.0,1895883.0,100858.0,6020,152334.0,182497.0
008030,NUCOR CORP,2018,,2360.767,17920.588,25067.279,3312,57.87,4233.276
008060,NEWTEKONE INC,2018,,35.678,653.341,49.515,6797,34.7,296.93
008068,OCCIDENTAL PETROLEUM CORP,2018,,4131.0,43854.0,17824.0,1311,116.0,10201.0
008073,OCEAN BIO-CHEM INC,2018,0.049,2.795,35.235,41.8,2842,0.426,4.515
008079,OCEANEERING INTERNATIONAL,2018,,-212.327,2824.998,1909.482,1389,0.0,786.58
008087,ITERIS INC,2018,7.819,-7.816,57.955,99.123,8711,0.0,0.0
008092,BRISTOW GROUP INC,2018,,-336.847,2652.599,1362.062,4522,1418.63,8.223
008099,FIRSTENERGY CORP,2018,,1348.0,40063.0,11261.0,4911,1753.0,17751.0
008102,OHIO POWER,2018,,325.5,7435.9,3063.4,4911,50.8,1677.9
008105,OIL DRI CORP AMERICA,2018,3.43,8.24,194.682,266.0,3290,3.083,6.107
